longitude;latitude;Rooms;Bedrooms;price;house id
-121.32;38.59;4;2;269420,1761;Home6151
-121.29;38.61;10;8;316907,4007;Home6152
-121.3;38.61;8;6;190997,9424;Home6153
-121.3;38.6;7;4;108893,0785;Home6154
-121.27;38.62;8;6;197448,0309;Home6155
-121.28;38.61;7;5;281057,3953;Home6156
-121.28;38.61;11;8;191572,497;Home6157
-121.29;38.61;5;3;105403,7941;Home6158
-121.27;38.61;4;1;268957,7365;Home6159
-121.28;38.6;12;10;1146,238223;Home6160
-121.28;38.6;8;5;323652,2411;Home6161
-121.29;38.6;12;9;165326,7404;Home6162
-121.32;38.57;7;5;134413,7932;Home6163
-121.33;38.56;6;3;50141,03748;Home6164
-121.32;38.57;12;10;30240,00312;Home6165
-121.32;38.56;10;8;16509,18597;Home6166
-121.32;38.54;10;8;232146,8763;Home6167
-121.28;38.53;8;5;22420,40528;Home6168
-121.3;38.58;5;3;123556,4551;Home6169
-121.3;38.58;4;1;84727,5316;Home6170
-121.31;38.58;11;9;33575,56358;Home6171
-121.31;38.57;9;6;106811,4422;Home6172
-121.31;38.57;6;4;269070,7906;Home6173
-121.33;38.57;7;4;37109,50431;Home6174
-121.28;38.59;11;9;6509,441857;Home6175
-121.29;38.59;10;7;161239,2102;Home6176
-121.3;38.59;9;6;298463,1688;Home6177
-121.3;38.58;12;10;288119,6687;Home6178
-121.34;38.56;11;8;302676,7238;Home6179
-121.34;38.55;7;5;296503,7896;Home6180
-121.35;38.54;5;2;269587,2476;Home6181
-121.37;38.56;6;3;256240,2115;Home6182
-121.37;38.57;6;4;72322,53649;Home6183
-121.37;38.56;11;9;159677,5451;Home6184
-121.36;38.57;6;3;57675,20503;Home6185
-121.35;38.56;5;2;291717,2891;Home6186
-121.34;38.58;7;5;311995,8521;Home6187
-121.34;38.57;9;6;232349,6871;Home6188
-121.35;38.55;5;2;276474,9564;Home6189
-121.35;38.55;11;9;165968,1599;Home6190
-121.36;38.55;4;2;28014,72788;Home6191
-121.35;38.56;5;3;271014,2908;Home6192
-121.36;38.56;11;9;95349,25392;Home6193
-121.37;38.55;4;1;221117,4337;Home6194
-121.36;38.56;12;10;210801,1113;Home6195
-121.37;38.56;4;2;225229,1958;Home6196
-121.3;38.51;10;8;417293,7684;Home6197
-121.35;38.51;5;3;338857,5673;Home6198
-121.4;38.47;12;9;216766,2276;Home6199
-121.38;38.47;10;7;74318,35327;Home6200
-121.39;38.43;8;6;324636,5218;Home6201
-121.27;38.44;12;10;78457,62753;Home6202
-121.35;38.46;4;1;251874,9246;Home6203
-121.34;38.44;11;8;194253,6511;Home6204
-121.32;38.41;11;9;85816,37636;Home6205
-121.36;38.42;10;8;359649,7312;Home6206
-121.37;38.41;5;3;2855,136647;Home6207
-121.37;38.42;5;3;45542,11437;Home6208
-121.38;38.41;9;7;235675,7777;Home6209
-121.38;38.41;4;2;332647,8021;Home6210
-121.38;38.4;4;2;132590,9213;Home6211
-121.37;38.39;9;7;14624,76825;Home6212
-121.35;38.4;5;3;55450,93794;Home6213
-121.36;38.4;7;4;236248,6276;Home6214
-121.36;38.39;4;2;219292,5042;Home6215
-121.13;38.37;12;10;273021,9935;Home6216
-121.2;38.36;4;1;414766,1629;Home6217
-121.22;38.4;9;7;269400,6082;Home6218
-121.22;38.43;4;1;49163,32988;Home6219
-121.29;38.36;4;1;58166,61406;Home6220
-121.27;38.31;4;2;53133,12783;Home6221
-121.1;38.33;6;3;103174,1937;Home6222
-121.2;38.28;6;3;80804,72241;Home6223
-121.26;38.27;12;9;259607,0943;Home6224
-121.29;38.28;10;7;242402,8186;Home6225
-121.35;38.28;4;1;270160,4449;Home6226
-121.33;38.28;5;2;147575,5957;Home6227
-121.31;38.28;4;1;34736,76114;Home6228
-121.3;38.26;4;2;289861,4057;Home6229
-121.31;38.26;12;9;181770,6451;Home6230
-121.32;38.26;10;7;103090,0312;Home6231
-121.3;38.25;5;2;99082,94105;Home6232
-121.48;38.46;9;7;507094,4509;Home6233
-121.42;38.47;7;4;282809,5702;Home6234
-121.43;38.46;8;5;329813,8743;Home6235
-121.43;38.47;7;5;215736,677;Home6236
-121.44;38.47;6;4;178227,825;Home6237
-121.44;38.47;10;7;184928,2386;Home6238
-121.44;38.46;7;4;420247,0012;Home6239
-121.44;38.43;9;7;274953,3578;Home6240
-121.41;38.34;6;4;64622,83272;Home6241
-121.45;38.37;6;3;40933,16451;Home6242
-121.5;38.34;6;4;591568,1521;Home6243
-121.54;38.29;8;6;341924,1374;Home6244
-121.56;38.26;7;4;603898,4304;Home6245
-121.51;38.26;11;9;559863,5397;Home6246
-121.57;38.19;12;10;186344,6282;Home6247
-121.7;38.1;6;3;139693,157;Home6248
-121.29;36.9;5;3;4314,842191;Home6249
-121.37;36.89;6;4;212690,7384;Home6250
-121.47;36.92;5;3;366335,9744;Home6251
-121.53;36.85;6;4;63971,58459;Home6252
-121.51;36.86;11;8;48888,52313;Home6253
-121.6;36.88;7;4;175784,0572;Home6254
-121.5;36.81;6;3;165835,0504;Home6255
-121.45;36.86;11;8;6397,41205;Home6256
-121.42;36.86;7;5;111145,5441;Home6257
-121.41;36.85;8;5;300983,5132;Home6258
-121.4;36.85;4;2;336002,1265;Home6259
-121.4;36.84;10;8;356528,6332;Home6260
-121.4;36.84;5;2;333773,1302;Home6261
-121.41;36.84;11;9;42766,96754;Home6262
-121.4;36.86;5;2;227483,1189;Home6263
-121.38;36.85;7;4;226609,3303;Home6264
-121.38;36.84;10;8;196299,8206;Home6265
-121.37;36.84;6;4;18488,28904;Home6266
-121.38;36.84;4;2;209419,1313;Home6267
-121.37;36.83;12;10;281166,1532;Home6268
-121.4;36.83;10;7;51626,87003;Home6269
-121.44;36.84;7;5;57392,55513;Home6270
-121.42;36.85;6;4;258865,0071;Home6271
-121.32;36.79;7;5;30095,83103;Home6272
-121.36;36.81;8;5;836278,7638;Home6273
-121.34;36.76;6;3;573457,1381;Home6274
-121.06;36.72;6;4;295108,0142;Home6275
-120.95;36.47;11;9;326633,634;Home6276
-117.75;34.01;8;6;532217,2281;Home6277
-117.78;33.97;10;8;27410,22567;Home6278
-117.72;33.99;8;5;371425,7145;Home6279
-117.76;33.98;9;6;80096,07707;Home6280
-117.74;33.97;6;3;502521,4444;Home6281
-117.72;33.97;6;3;203484,6121;Home6282
-117.71;33.97;5;3;254854,8228;Home6283
-117.7;33.92;7;4;663849,848;Home6284
-117.75;33.95;8;5;594395,1725;Home6285
-117.76;33.94;8;5;132248,9586;Home6286
-117.69;34.09;5;2;649166,9153;Home6287
-117.7;34.08;10;8;17154,38882;Home6288
-117.7;34.09;9;7;228562,5615;Home6289
-117.71;34.08;7;4;15831,16153;Home6290
-117.71;34.07;6;3;188993,7771;Home6291
-117.69;34.08;12;10;97303,00156;Home6292
-117.69;34.07;7;5;37449,96593;Home6293
-117.69;34.07;8;5;452654,9779;Home6294
-117.69;34.08;11;8;280920,1287;Home6295
-117.71;34.07;8;6;83964,63748;Home6296
-117.7;34.08;11;8;895004,8855;Home6297
-117.7;34.07;10;7;52125,69165;Home6298
-117.69;34.06;11;9;422244,4876;Home6299
-117.69;34.06;9;6;653811,8567;Home6300
-117.7;34.06;9;6;477129,6904;Home6301
-117.7;34.06;12;10;545611,0727;Home6302
-117.71;34.06;11;8;78625,38139;Home6303
-117.68;34.05;8;5;104957,5039;Home6304
-117.69;34.05;6;3;240895,2555;Home6305
-117.7;34.05;5;2;552996,594;Home6306
-117.71;34.06;6;3;481185,8006;Home6307
-117.71;34.05;6;3;163076,5882;Home6308
-117.72;34.05;10;8;50361,77216;Home6309
-117.72;34.05;9;7;3392,896636;Home6310
-117.69;34.04;5;3;375326,1864;Home6311
-117.7;34.04;12;9;13307,77145;Home6312
-117.71;34.04;6;4;497654,3263;Home6313
-117.71;34.04;6;3;270719,801;Home6314
-117.72;34.03;6;4;421862,1977;Home6315
-117.72;34.02;6;4;151930,2954;Home6316
-117.73;34.01;7;4;309849,2106;Home6317
-117.72;34.0;7;4;774367,8749;Home6318
-117.68;34.0;7;5;68563,01334;Home6319
-117.69;34.0;11;9;198652,7868;Home6320
-117.7;34.0;12;9;182660,3991;Home6321
-117.71;34.02;5;2;275264,1838;Home6322
-117.71;34.03;9;6;151703,8008;Home6323
-117.67;34.03;12;9;151226,0339;Home6324
-117.68;34.03;6;4;40254,69072;Home6325
-117.69;34.03;10;8;56684,70591;Home6326
-117.68;34.01;4;2;32433,229;Home6327
-117.69;34.01;10;8;220115,6784;Home6328
-117.68;34.15;12;10;102565,2059;Home6329
-117.66;34.15;9;7;11356,93276;Home6330
-117.64;34.15;11;9;139417,5635;Home6331
-117.68;34.15;5;2;237523,3015;Home6332
-117.68;34.14;7;4;213949,8055;Home6333
-117.66;34.14;8;5;39924,18423;Home6334
-117.66;34.14;8;5;88292,09652;Home6335
-117.66;34.15;12;9;160608,3251;Home6336
-117.65;34.14;4;2;128949,9701;Home6337
-117.69;34.13;8;5;14626,58103;Home6338
-117.67;34.13;4;2;87359,99322;Home6339
-117.66;34.13;8;5;10384,56647;Home6340
-117.67;34.12;7;4;110905,6581;Home6341
-117.66;34.13;9;6;367995,5785;Home6342
-117.66;34.12;9;7;157438,8517;Home6343
-117.65;34.14;11;9;416290,9348;Home6344
-117.65;34.13;11;8;213530,4213;Home6345
-117.65;34.12;8;5;206527,123;Home6346
-117.63;34.12;7;5;432233,249;Home6347
-117.64;34.12;10;8;335275,2169;Home6348
-117.65;34.11;12;9;441180,7019;Home6349
-117.64;34.11;12;10;82291,39569;Home6350
-117.63;34.11;9;7;692863,0347;Home6351
-117.69;34.11;11;8;613342,9618;Home6352
-117.68;34.12;6;3;685423,0726;Home6353
-117.68;34.11;12;10;763300,8948;Home6354
-117.66;34.12;10;8;161036,1515;Home6355
-117.66;34.11;6;4;111577,0592;Home6356
-117.65;34.12;12;10;93232,95158;Home6357
-117.65;34.11;8;6;664109,8975;Home6358
-117.69;34.1;10;7;47978,18037;Home6359
-117.68;34.1;4;1;186925,9277;Home6360
-117.67;34.1;10;7;312159,845;Home6361
-117.67;34.1;10;7;177734,0418;Home6362
-117.65;34.1;8;6;190810,7563;Home6363
-117.66;34.1;5;3;487547,9074;Home6364
-117.66;34.1;11;9;269073,5666;Home6365
-117.65;34.1;8;6;537133,2069;Home6366
-117.68;34.09;7;5;65810,39262;Home6367
-117.67;34.09;12;10;390931,7563;Home6368
-117.66;34.09;7;5;443478,5723;Home6369
-117.66;34.09;4;1;238586,645;Home6370
-117.66;34.09;6;3;256943,1981;Home6371
-117.65;34.09;10;8;477173,0727;Home6372
-117.62;34.13;4;1;70149,2747;Home6373
-117.62;34.11;8;5;196118,3097;Home6374
-117.62;34.11;4;1;382659,2965;Home6375
-117.63;34.1;8;5;292885,9582;Home6376
-117.63;34.09;7;4;198066,6908;Home6377
-117.64;34.09;6;3;469907,0709;Home6378
-117.65;34.09;7;4;348622,051;Home6379
-117.65;34.1;5;3;27588,2797;Home6380
-117.65;34.1;11;8;125155,0388;Home6381
-117.68;34.08;5;2;252620,932;Home6382
-117.68;34.08;10;8;218563,0744;Home6383
-117.67;34.07;5;2;345382,4125;Home6384
-117.68;34.07;11;8;317417,1354;Home6385
-117.68;34.07;5;3;124271,7818;Home6386
-117.65;34.08;8;5;213024,7014;Home6387
-117.65;34.08;7;5;198587,1707;Home6388
-117.66;34.07;4;2;161113,1546;Home6389
-117.66;34.06;11;8;72154,3829;Home6390
-117.66;34.07;5;2;162101,0857;Home6391
-117.66;34.07;12;9;300728,1754;Home6392
-117.66;34.08;10;7;166228,5218;Home6393
-117.66;34.08;6;3;158639,6478;Home6394
-117.64;34.08;5;2;204397,5753;Home6395
-117.64;34.07;4;2;144781,3279;Home6396
-117.65;34.08;4;1;269700,6975;Home6397
-117.65;34.08;4;1;7790,448254;Home6398
-117.64;34.08;9;6;162134,684;Home6399
-117.64;34.08;11;8;226392,7918;Home6400
-117.63;34.08;5;2;628,6013484;Home6401
-117.63;34.07;9;6;255164,231;Home6402
-117.62;34.07;4;2;55554,42131;Home6403
-117.62;34.08;8;5;283881,9043;Home6404
-117.63;34.09;11;9;318107,291;Home6405
-117.62;34.09;10;8;237955,3917;Home6406
-117.62;34.08;8;5;35542,19226;Home6407
-117.62;34.08;8;6;119517,8074;Home6408
-117.61;34.08;12;10;286931,5841;Home6409
-117.61;34.09;6;4;255746,0499;Home6410
-117.61;34.09;11;9;188364,9677;Home6411
-117.61;34.08;8;6;38255,01219;Home6412
-117.6;34.08;10;7;82145,9951;Home6413
-117.65;34.07;8;6;93211,71849;Home6414
-117.65;34.07;5;2;319956,1937;Home6415
-117.65;34.06;5;2;260710,604;Home6416
-117.62;34.07;5;3;174695,6566;Home6417
-117.64;34.07;5;3;170216,3017;Home6418
-117.64;34.07;12;10;279136,6863;Home6419
-117.64;34.07;4;2;20221,53689;Home6420
-117.67;34.06;8;6;204832,2172;Home6421
-117.66;34.06;8;6;10347,62012;Home6422
-117.65;34.06;4;2;246394,8712;Home6423
-117.64;34.06;11;9;158770,4927;Home6424
-117.64;34.06;11;8;281866,8476;Home6425
-117.63;34.06;11;8;310548,1218;Home6426
-117.66;34.05;6;4;230912,501;Home6427
-117.66;34.05;9;6;20948,10861;Home6428
-117.66;34.05;5;3;119010,6889;Home6429
-117.67;34.04;10;8;152745,3117;Home6430
-117.66;34.04;9;7;35403,49338;Home6431
-117.66;34.05;7;5;10412,60313;Home6432
-117.65;34.04;11;8;134506,5684;Home6433
-117.66;34.04;8;6;234812,7468;Home6434
-117.67;34.05;10;8;342262,0141;Home6435
-117.67;34.04;7;4;221500,9095;Home6436
-117.67;34.04;12;10;73548,6837;Home6437
-117.68;34.04;7;4;261726,8907;Home6438
-117.65;34.02;10;8;42620,918;Home6439
-117.66;34.03;8;5;292460,1094;Home6440
-117.67;34.02;4;2;226834,7527;Home6441
-117.66;34.02;7;4;84851,00238;Home6442
-117.65;34.03;9;6;92574,77627;Home6443
-117.65;34.04;9;6;214999,1616;Home6444
-117.64;34.05;11;8;236806,6273;Home6445
-117.64;34.05;12;9;9118,25911;Home6446
-117.64;34.03;4;1;141413,6445;Home6447
-117.64;34.04;7;4;167156,6566;Home6448
-117.64;34.03;4;1;161949,4248;Home6449
-117.64;34.02;10;7;126459,2738;Home6450
-117.63;34.02;5;3;304250,6225;Home6451
-117.62;34.02;5;3;183360,0174;Home6452
-117.62;34.03;8;6;264984,1254;Home6453
-117.62;34.02;6;3;67269,66527;Home6454
-117.61;34.02;6;4;315955,1822;Home6455
-117.6;34.02;5;3;260107,7066;Home6456
-117.6;34.03;7;4;405461,0859;Home6457
-117.62;34.05;4;2;33644,88143;Home6458
-117.61;34.04;8;5;410386,2893;Home6459
-117.66;34.02;12;10;226058,4746;Home6460
-117.64;34.02;11;8;396637,7493;Home6461
-117.61;34.01;7;5;443976,5057;Home6462
-117.61;34.02;6;4;170330,1881;Home6463
-117.64;33.99;6;4;376983,1293;Home6464
-117.66;34.0;8;5;414411,3189;Home6465
-117.6;33.98;8;5;208666,2716;Home6466
-117.63;33.94;4;2;16256,23132;Home6467
-117.58;34.0;6;4;194353,2879;Home6468
-117.57;34.15;8;6;394515,6801;Home6469
-117.57;34.13;6;4;185597,854;Home6470
-117.54;34.12;8;6;362618,9374;Home6471
-117.54;34.11;12;10;144006,7379;Home6472
-117.51;34.14;11;8;392954,509;Home6473
-117.5;34.12;4;2;351445,5121;Home6474
-117.51;34.16;11;9;262535,8929;Home6475
-117.55;34.14;9;7;460173,9433;Home6476
-117.59;34.16;5;3;115529,4414;Home6477
-117.58;34.14;10;7;244208,2894;Home6478
-117.62;34.15;7;5;35637,31728;Home6479
-117.61;34.14;11;9;309088,2574;Home6480
-117.61;34.13;12;9;299112,0382;Home6481
-117.61;34.12;8;6;899212,0372;Home6482
-117.59;34.13;5;2;869660,2479;Home6483
-117.58;34.11;8;5;498559,5496;Home6484
-117.6;34.11;5;2;827399,5718;Home6485
-117.56;34.12;8;5;786205,2651;Home6486
-117.56;34.12;6;4;934819,6617;Home6487
-117.61;34.1;9;6;48520,00079;Home6488
-117.59;34.1;6;4;270406,9756;Home6489
-117.58;34.1;10;8;455145,9834;Home6490
-117.58;34.09;4;1;835320,9665;Home6491
-117.59;34.09;4;1;524004,9893;Home6492
-117.57;34.07;10;7;392227,0403;Home6493
-117.59;34.03;4;1;367496,356;Home6494
-117.59;34.02;9;7;662629,4425;Home6495
-117.58;34.02;5;3;550185,95;Home6496
-117.57;34.02;12;10;834540,6682;Home6497
-117.53;34.06;5;2;768703,9133;Home6498
-117.53;34.1;8;5;469364,4899;Home6499
-117.42;34.13;11;8;208651,7448;Home6500
-117.43;34.12;12;10;46325,52682;Home6501
-117.45;34.13;7;4;231486,0523;Home6502
-117.46;34.14;7;5;103453,5964;Home6503
-117.47;34.12;9;6;161278,9192;Home6504
-117.46;34.1;9;7;338509,1056;Home6505
-117.46;34.1;6;3;177709,7227;Home6506
-117.46;34.09;10;8;218402,2056;Home6507
-117.48;34.09;7;5;109211,8149;Home6508
-117.48;34.09;6;3;223066,6846;Home6509
-117.48;34.1;12;9;217596,9032;Home6510
-117.46;34.08;8;5;134534,9051;Home6511
-117.46;34.07;12;9;299059,4418;Home6512
-117.48;34.08;8;5;467331,9833;Home6513
-117.48;34.08;5;2;186845,9233;Home6514
-117.47;34.07;4;2;190715,9404;Home6515
-117.42;34.06;10;8;381294,3377;Home6516
-117.46;34.06;12;9;246005,783;Home6517
-117.47;34.06;5;2;26072,65085;Home6518
-117.49;34.05;5;3;144808,2081;Home6519
-117.5;34.04;11;9;71384,84521;Home6520
-117.5;34.04;9;6;131172,7472;Home6521
-117.49;34.04;12;10;78753,44951;Home6522
-117.46;34.04;12;10;309263,4892;Home6523
-117.38;34.14;12;10;149370,1679;Home6524
-117.4;34.15;7;4;416494,2037;Home6525
-117.4;34.18;6;4;436691,2717;Home6526
-117.38;34.2;5;3;274891,3854;Home6527
-117.45;34.11;9;6;92287,96354;Home6528
-117.45;34.1;6;3;45568,45233;Home6529
-117.45;34.1;10;8;132422,4261;Home6530
-117.42;34.11;5;3;57237,17367;Home6531
-117.42;34.1;12;10;41678,40381;Home6532
-117.43;34.1;7;4;157996,0506;Home6533
-117.43;34.11;9;7;294122,8928;Home6534
-117.43;34.1;9;6;91976,75995;Home6535
-117.44;34.1;5;3;67876,30591;Home6536
-117.44;34.09;10;7;265713,0767;Home6537
-117.44;34.09;5;3;139804,7613;Home6538
-117.44;34.08;6;4;518128,7994;Home6539
-117.42;34.09;4;1;929653,8856;Home6540
-117.42;34.08;5;3;203092,4321;Home6541
-117.43;34.08;10;8;158445,756;Home6542
-117.43;34.09;10;8;101495,0121;Home6543
-117.42;34.08;6;3;110793,9169;Home6544
-117.43;34.08;11;8;4455,669917;Home6545
-117.45;34.07;12;10;232761,1908;Home6546
-117.43;34.07;12;10;266512,7956;Home6547
-117.41;34.11;11;9;30732,65129;Home6548
-117.41;34.1;10;8;98729,32285;Home6549
-117.4;34.08;6;4;233580,2174;Home6550
-117.41;34.08;11;9;220871,3621;Home6551
-117.41;34.09;6;3;143621,5183;Home6552
-117.41;34.1;6;4;316703,1505;Home6553
-117.4;34.11;12;9;141774,5768;Home6554
-117.39;34.11;6;3;143448,9401;Home6555
-117.39;34.11;6;3;29382,46007;Home6556
-117.38;34.11;5;3;182819,407;Home6557
-117.38;34.11;11;8;59712,16478;Home6558
-117.39;34.1;8;6;262321,8029;Home6559
-117.39;34.1;7;5;24917,7276;Home6560
-117.39;34.13;5;2;233113,7561;Home6561
-117.38;34.13;12;9;263806,3989;Home6562
-117.37;34.13;12;9;55634,13837;Home6563
-117.38;34.13;12;9;122171,433;Home6564
-117.37;34.13;6;3;153741,3421;Home6565
-117.38;34.12;10;7;25395,60862;Home6566
-117.39;34.12;12;9;451869,5199;Home6567
-117.38;34.09;11;8;401248,4451;Home6568
-117.36;34.09;6;4;153988,8347;Home6569
-117.37;34.08;11;8;161011,4389;Home6570
-117.38;34.08;8;6;108794,2474;Home6571
-117.38;34.07;9;7;172318,8202;Home6572
-117.37;34.07;8;5;144945,967;Home6573
-117.36;34.08;5;3;297794,1941;Home6574
-117.4;34.09;12;10;30586,41231;Home6575
-117.39;34.09;12;10;141788,079;Home6576
-117.39;34.07;8;6;151162,3297;Home6577
-117.39;34.07;12;10;97229,63756;Home6578
-117.4;34.07;8;5;160633,1606;Home6579
-117.37;34.1;10;8;366712,258;Home6580
-117.37;34.1;7;5;264231,0033;Home6581
-117.35;34.12;4;2;194216,6122;Home6582
-117.36;34.11;11;9;202108,0912;Home6583
-117.37;34.12;5;2;454898,5122;Home6584
-117.37;34.13;7;4;307062,411;Home6585
-117.35;34.13;11;9;407531,2824;Home6586
-117.36;34.1;10;7;395519,7717;Home6587
-117.36;34.1;5;2;172185,4173;Home6588
-117.36;34.1;11;8;143467,2513;Home6589
-117.38;34.06;12;9;178675,4824;Home6590
-117.4;34.06;7;5;410711,3141;Home6591
-117.4;34.04;11;9;483632,6421;Home6592
-117.39;34.04;11;8;543618,6169;Home6593
-117.35;34.04;11;9;60035,35902;Home6594
-117.35;34.17;11;8;936329,226;Home6595
-117.34;34.16;12;9;334250,4706;Home6596
-117.33;34.15;11;8;552989,5014;Home6597
-117.32;34.14;9;6;595698,7704;Home6598
-117.33;34.14;11;9;229780,1938;Home6599
-117.34;34.14;9;6;99960,06567;Home6600
-117.35;34.15;4;2;612042,1493;Home6601
-117.35;34.16;6;4;190352,7847;Home6602
-117.32;34.13;5;2;35754,38786;Home6603
-117.32;34.12;10;7;120171,2285;Home6604
-117.32;34.12;7;5;176536,931;Home6605
-117.33;34.12;12;10;704910,5499;Home6606
-117.33;34.13;7;5;63527,89612;Home6607
-117.33;34.13;12;9;35252,33593;Home6608
-117.34;34.13;6;3;217590,9709;Home6609
-117.34;34.13;7;5;12810,57266;Home6610
-117.32;34.11;5;3;506477,5827;Home6611
-117.32;34.11;9;6;19568,763;Home6612
-117.33;34.12;7;4;66300,15004;Home6613
-117.34;34.12;10;8;511636,9924;Home6614
-117.34;34.11;10;8;277556,9984;Home6615
-117.35;34.11;10;8;438770,9922;Home6616
-117.34;34.1;10;7;309389,318;Home6617
-117.35;34.09;4;1;150741,5338;Home6618
-117.35;34.2;12;10;539882,1243;Home6619
-117.38;34.22;9;7;288143,7257;Home6620
-117.41;34.24;8;5;899984,2197;Home6621
-117.41;34.23;12;10;394100,156;Home6622
-117.28;34.17;6;3;834572,9734;Home6623
-117.28;34.17;4;2;298099,9366;Home6624
-117.29;34.17;8;5;811313,0603;Home6625
-117.3;34.18;9;7;327518,8186;Home6626
-117.3;34.17;12;10;964083,7765;Home6627
-117.31;34.17;4;2;363321,9352;Home6628
-117.32;34.17;11;8;881453,3805;Home6629
-117.3;34.18;4;1;371499,3499;Home6630
-117.32;34.19;10;7;846301,3081;Home6631
-117.34;34.18;12;9;716850,7802;Home6632
-117.33;34.17;11;9;303966,8176;Home6633
-117.33;34.17;12;9;231483,7383;Home6634
-117.32;34.16;6;3;648547,312;Home6635
-117.31;34.15;9;7;333018,9213;Home6636
-117.3;34.15;12;10;482113,7254;Home6637
-117.3;34.15;9;7;592527,3245;Home6638
-117.3;34.15;12;10;124787,2736;Home6639
-117.3;34.14;8;6;119727,5099;Home6640
-117.31;34.14;10;8;153227,8689;Home6641
-117.31;34.14;11;8;268420,702;Home6642
-117.31;34.15;4;1;256187,1486;Home6643
-117.3;34.15;8;6;128790,4851;Home6644
-117.31;34.13;5;2;239981,4609;Home6645
-117.3;34.12;7;5;265455,0301;Home6646
-117.31;34.12;4;2;379874,8326;Home6647
-117.31;34.13;11;8;239493,7379;Home6648
-117.31;34.13;9;6;562981,2207;Home6649
-117.3;34.11;4;2;267623,0929;Home6650
-117.31;34.11;7;4;281769,4777;Home6651
-117.31;34.11;10;7;494212,5329;Home6652
-117.31;34.11;4;2;385244,8479;Home6653
-117.31;34.1;10;7;664206,8546;Home6654
-117.3;34.1;10;8;112791,2334;Home6655
-117.31;34.1;10;7;365753,9494;Home6656
-117.32;34.1;9;7;141827,6511;Home6657
-117.32;34.1;8;5;196522,5276;Home6658
-117.3;34.09;4;2;227753,868;Home6659
-117.31;34.09;12;10;94577,79285;Home6660
-117.27;34.16;4;2;306497,9194;Home6661
-117.28;34.15;8;5;198638,1684;Home6662
-117.28;34.15;12;10;388475,9244;Home6663
-117.29;34.15;7;4;51305,2303;Home6664
-117.29;34.16;5;2;155730,37;Home6665
-117.28;34.16;12;10;259698,1753;Home6666
-117.28;34.16;7;4;531261,4666;Home6667
-117.28;34.15;8;6;788030,7887;Home6668
-117.28;34.14;8;5;646109,4275;Home6669
-117.29;34.14;9;7;47534,95917;Home6670
-117.29;34.15;12;10;591076,7863;Home6671
-117.28;34.14;9;6;316094,2303;Home6672
-117.29;34.14;4;2;576712,4356;Home6673
-117.29;34.14;11;8;291825,522;Home6674
-117.29;34.14;11;9;939466,1281;Home6675
-117.3;34.14;10;8;461275,765;Home6676
-117.28;34.13;5;3;245799,7548;Home6677
-117.28;34.13;11;8;360101,2263;Home6678
-117.3;34.13;4;1;551766,5185;Home6679
-117.29;34.13;9;7;486424,2026;Home6680
-117.28;34.12;8;6;110014,5867;Home6681
-117.29;34.12;6;3;503682,0402;Home6682
-117.29;34.13;9;7;190770,8471;Home6683
-117.3;34.13;10;7;98787,83976;Home6684
-117.3;34.12;10;8;41400,83172;Home6685
-117.28;34.12;7;5;248154,6646;Home6686
-117.29;34.12;11;8;438082,0744;Home6687
-117.29;34.12;9;6;36860,08488;Home6688
-117.3;34.12;6;4;356093,7483;Home6689
-117.29;34.11;9;7;377379,4232;Home6690
-117.29;34.11;7;5;349674,8283;Home6691
-117.29;34.11;9;6;354248,4625;Home6692
-117.28;34.11;9;7;254869,7681;Home6693
-117.29;34.1;10;7;32396,79058;Home6694
-117.29;34.09;4;2;92283,57759;Home6695
-117.3;34.1;11;9;99056,55965;Home6696
-117.28;34.09;10;7;175215,0271;Home6697
-117.3;34.07;6;4;200340,8507;Home6698
-117.25;34.16;4;2;40338,82108;Home6699
-117.25;34.16;11;9;33317,19638;Home6700
-117.25;34.16;6;3;222138,6982;Home6701
-117.25;34.15;8;6;281089,7365;Home6702
-117.26;34.15;6;4;338055,9636;Home6703
-117.26;34.16;6;3;65139,37263;Home6704
-117.26;34.17;9;6;102814,6179;Home6705
-117.27;34.17;7;4;307772,0962;Home6706
-117.25;34.15;10;8;383059,9082;Home6707
-117.25;34.14;4;1;273181,0224;Home6708
-117.27;34.14;11;9;170735,9912;Home6709
-117.27;34.14;5;3;116938,3152;Home6710
-117.27;34.15;7;5;274585,4499;Home6711
-117.25;34.13;12;10;229038,2882;Home6712
-117.25;34.13;8;6;253780,9601;Home6713
-117.26;34.13;5;2;396157,6033;Home6714
-117.26;34.13;10;7;350856,2258;Home6715
-117.27;34.12;10;7;195909,8838;Home6716
-117.27;34.13;12;10;376118,4386;Home6717
-117.27;34.13;7;5;91945,37925;Home6718
-117.25;34.13;10;8;190391,7005;Home6719
-117.25;34.12;4;1;384560,6286;Home6720
-117.25;34.11;8;5;322450,4224;Home6721
-117.27;34.12;8;6;277560,6438;Home6722
-117.27;34.12;5;2;93173,70303;Home6723
-117.25;34.11;7;5;284890,7292;Home6724
-117.26;34.11;4;1;387766,4613;Home6725
-117.27;34.11;10;7;37831,43028;Home6726
-117.27;34.1;10;7;113867,2916;Home6727
-117.33;34.09;4;2;353063,9853;Home6728
-117.33;34.08;10;7;173237,7301;Home6729
-117.33;34.08;11;8;328697,333;Home6730
-117.33;34.07;12;10;45482,45002;Home6731
-117.34;34.07;11;8;397814,7478;Home6732
-117.34;34.08;10;7;146927,8085;Home6733
-117.34;34.08;10;7;274811,0934;Home6734
